Date,close,high,low,open,volume
2026-02-09,4.0,4.0,4.0,4.0,0
2026-02-10,3.069999933242798,5.5,3.069999933242798,5.0,2531600
2026-02-11,3.259999990463257,3.6500000953674316,3.0799999237060547,3.4600000381469727,1337000
2026-02-12,3.299999952316284,3.5199999809265137,3.1700000762939453,3.299999952316284,336400
2026-02-13,3.319999933242798,3.450000047683716,3.2100000381469727,3.4200000762939453,143500
2026-02-17,3.299999952316284,3.4700000286102295,3.049999952316284,3.3399999141693115,324800
2026-02-18,3.0,3.240000009536743,2.630000114440918,3.240000009536743,488700
2026-02-19,3.25,3.299999952316284,2.880000114440918,3.0299999713897705,180300
2026-02-20,3.200000047683716,3.380000114440918,3.1600000858306885,3.25,197700
2026-02-23,2.880000114440918,3.319999933242798,2.6500000953674316,3.25,136100
2026-02-24,2.3499999046325684,3.2100000381469727,2.319999933242798,3.2100000381469727,366700
2026-02-25,2.630000114440918,2.690000057220459,2.450000047683716,2.5299999713897705,357200
2026-02-26,2.549999952316284,2.9600000381469727,2.4000000953674316,2.9000000953674316,389700
2026-02-27,2.4600000381469727,2.559999942779541,2.259999990463257,2.4600000381469727,104900
2026-03-02,2.859999895095825,3.5999999046325684,2.319999933242798,2.4200000762939453,2051700
2026-03-03,2.5899999141693115,2.8499999046325684,2.5,2.7699999809265137,377600
2026-03-04,2.7300000190734863,2.8299999237060547,2.5,2.680000066757202,733300
2026-03-05,2.5799999237060547,2.799999952316284,2.309999942779541,2.7699999809265137,387200
2026-03-06,2.369999885559082,2.490000009536743,2.25,2.4000000953674316,148100
2026-03-09,1.9299999475479126,2.299999952316284,1.850000023841858,2.299999952316284,356900
2026-03-10,1.8200000524520874,2.0299999713897705,1.7799999713897705,2.009999990463257,492200
2026-03-11,1.7699999809265137,1.9199999570846558,1.7599999904632568,1.8799999952316284,199800
2026-03-12,1.659999966621399,1.8899999856948853,1.6200000047683716,1.7999999523162842,465200
2026-03-13,1.6399999856948853,1.7300000190734863,1.440000057220459,1.690000057220459,689500
2026-03-16,1.649999976158142,1.9600000381469727,1.590000033378601,1.649999976158142,351900
2026-03-17,1.6100000143051147,1.7899999618530273,1.5700000524520874,1.7000000476837158,384300
2026-03-18,1.6299999952316284,1.7000000476837158,1.5,1.649999976158142,413800
2026-03-19,1.6100000143051147,1.6299999952316284,1.4700000286102295,1.6200000047683716,383000
2026-03-20,1.5499999523162842,1.899999976158142,1.5399999618530273,1.649999976158142,892700
2026-03-23,1.7000000476837158,1.7699999809265137,1.5,1.7100000381469727,1539600
2026-03-24,1.6100000143051147,1.7000000476837158,1.5299999713897705,1.6200000047683716,638800
2026-03-25,1.7799999713897705,1.940000057220459,1.600000023841858,1.6399999856948853,680600
2026-03-26,1.6799999475479126,1.8200000524520874,1.590000033378601,1.7999999523162842,504600
2026-03-27,1.9500000476837158,1.9600000381469727,1.590000033378601,1.6699999570846558,476500
2026-03-30,1.75,1.899999976158142,1.6699999570846558,1.8799999952316284,334300
2026-03-31,2.75,2.799999952316284,1.7599999904632568,1.7799999713897705,2693700
2026-04-01,2.7699999809265137,2.940000057220459,2.1700000762939453,2.640000104904175,1020400
2026-04-02,2.509999990463257,2.75,2.4200000762939453,2.700000047683716,190700
2026-04-06,2.369999885559082,2.5,2.2300000190734863,2.4200000762939453,154600
2026-04-07,2.380000114440918,2.690000057220459,2.109999895095825,2.2300000190734863,327300
2026-04-08,,,,,389264
